id,collision_id,vehicle_id
1664,4499034,77
1665,4499037,81
1666,4499037,81
1667,4499039,81
1668,4499047,77
1669,4499051,14
1670,4499051,77
1671,4499056,11
1672,4499056,81
1673,4499083,40
1674,4499083,77
1675,4499090,69
1676,4499090,81
1677,4499092,77
1678,4499111,14
1679,4499122,77
1680,4499122,81
1681,4499129,81
1682,4499133,81
1683,4499133,81
1684,4499134,77
1685,4499134,81
1686,4499143,81
1687,4499146,77
1688,4499155,81
1689,4499155,77
1690,4499157,77
1691,4499157,83
1692,4499161,81
1693,4499162,100
1694,4499174,77
1695,4499177,77
1696,4499177,77
1697,4499177,77
1698,4499178,14
1699,4499178,81
1700,4499181,100
1701,4499186,77
1702,4499186,69
1703,4499205,77
1704,4499205,77
1705,4499219,77
1706,4499221,81
1707,4499243,89
1708,4499253,11
1709,4499253,89
1710,4499260,81
1711,4499260,81
1712,4499265,77
1713,4499268,14
1714,4499268,77
1715,4499290,81
1716,4499290,69
1717,4499301,81
1718,4499301,89
1719,4499307,14
1720,4499307,100
1721,4499327,81
1722,4499327,81
1723,4499330,69
1724,4499341,81
1725,4499341,77
1726,4499361,11
1727,4499361,81
1728,4499363,81
1729,4499364,14
1730,4499364,81
1731,4499364,81
1732,4499380,84
1733,4499403,77
1734,4499403,77
1735,4499435,77
1736,4499435,89
1737,4499437,14
1738,4499441,69
1739,4499445,77
1740,4499445,77
1741,4499461,77
1742,4499464,69
1743,4499464,77
1744,4499474,77
1745,4499476,81
1746,4499476,81
1747,4499477,77
1748,4499477,81
1749,4499480,77
1750,4499480,77
1751,4499485,77
1752,4499485,30
1753,4499486,81
1754,4499487,77
1755,4499487,77
1756,4499498,81
1757,4499509,81
1758,4499509,77
1759,4499518,81
1760,4499521,77
1761,4499533,81
1762,4499533,11
1763,4499535,77
1764,4499540,77
1765,4499543,81
1766,4499544,81
1767,4499544,77
1768,4499553,81
1769,4499556,77
1770,4499561,77
1771,4499561,77
1772,4499561,77
1773,4499563,81
1774,4499566,81
1775,4499567,77
1776,4499581,77
1777,4499581,81
1778,4499581,81
1779,4499599,81
1780,4499599,81
1781,4499614,81
1782,4499617,77
1783,4499617,14
1784,4499627,89
1785,4499627,81
1786,4499635,77
1787,4499637,77
1788,4499639,77
1789,4499639,81
1790,4499649,81
1791,4499652,81
1792,4499652,81
1793,4499671,77
1794,4499671,81
1795,4499677,81
1796,4499677,81
1797,4499683,81
1798,4499696,81
1799,4499696,11
1800,4499727,77
1801,4499727,81
1802,4499728,77
1803,4499740,77
1804,4499740,77
1805,4499743,81
1806,4499743,11
1807,4499746,81
1808,4499746,69
1809,4499756,81
1810,4499756,77
1811,4499761,81
1812,4499766,81
1813,4499773,81
1814,4499776,14
1815,4499776,81
1816,4499785,69
1817,4499790,81
1818,4499790,81
1819,4499790,81
1820,4499800,77
1821,4499800,77
1822,4499815,77
1823,4499819,81
1824,4499819,11
1825,4499844,81
1826,4499844,14
1827,4499853,77
1828,4499854,84
1829,4499856,77
1830,4499856,77
1831,4499856,84
1832,4499856,77
1833,4499861,77
1834,4499861,77
1835,4499861,77
1836,4499861,14
1837,4499866,77
1838,4499866,81
1839,4499867,81
1840,4499867,77
1841,4499870,81
1842,4499870,77
1843,4499871,81
1844,4499872,81
1845,4499872,70
1846,4499881,77
1847,4499881,11
1848,4499898,31
1849,4499900,77
1850,4499900,84
1851,4499908,77
1852,4499913,81
1853,4499913,77
1854,4499936,81
1855,4499936,77
1856,4499953,77
1857,4499959,14
1858,4499959,81
1859,4499964,81
1860,4499964,22
1861,4499970,81
1862,4499970,69
1863,4499983,77
1864,4499992,27
1865,4500003,77
1866,4500003,14
1867,4500004,81
1868,4500012,81
1869,4500012,77
1870,4500019,81
1871,4500019,81
1872,4500021,40
1873,4500021,100
1874,4500039,77
1875,4500039,77
1876,4500046,84
1877,4500046,14
1878,4500056,77
1879,4500061,77
1880,4500061,81
1881,4500068,84
1882,4500082,81
1883,4500082,38
1884,4500082,81
1885,4500098,77
1886,4500098,77
1887,4500098,77
1888,4500098,77
1889,4500098,77
1890,4500101,77
1891,4500115,81
1892,4500115,81
1893,4500130,81
1894,4500130,81
1895,4500131,81
1896,4500146,81
1897,4500152,77
1898,4500152,77
1899,4500159,84
1900,4500159,14
1901,4500160,81
1902,4500160,84
1903,4500189,77
1904,4500193,77
1905,4500224,77
1906,4500240,77
1907,4500241,81
1908,4500247,81
1909,4500255,70
1910,4500255,11
1911,4500268,81
1912,4500268,77
1913,4500270,89
1914,4500271,14
1915,4500271,45
1916,4500284,77
1917,4500286,77
1918,4500286,81
1919,4500300,81
1920,4500300,27
1921,4500301,77
1922,4500301,77
1923,4500323,81
1924,4500323,77
1925,4500328,77
1926,4500340,89
1927,4500340,81
1928,4500340,77
1929,4500360,81
1930,4500374,81
1931,4500374,77
1932,4500374,81
1933,4500379,89
1934,4500379,77
1935,4500412,77
1936,4500412,77
1937,4500415,14
1938,4500415,77
1939,4500420,77
1940,4500445,77
1941,4500445,81
1942,4500454,84
1943,4500470,81
1944,4500470,81
1945,4500470,77
1946,4500475,77
1947,4500475,77
1948,4500477,81
1949,4500477,81
1950,4500482,77
1951,4500498,81
1952,4500498,81
1953,4500513,77
1954,4500514,81
1955,4500518,81
1956,4500518,11
1957,4500523,77
1958,4500523,69
1959,4500524,81
1960,4500524,77
1961,4500581,77
1962,4500588,77
1963,4500588,77
1964,4500596,77
1965,4500616,77
1966,4500616,81
1967,4500626,77
1968,4500643,30
1969,4500662,81
1970,4500662,27
1971,4500691,77
1972,4500691,77
1973,4500698,69
1974,4500745,81
1975,4500745,77
1976,4500768,77
1977,4500796,81
1978,4500814,77
1979,4500825,81
1980,4500825,77
1981,4500835,69
1982,4500835,81
1983,4500840,40
1984,4500840,77
1985,4500847,81
1986,4500847,77
1987,4500852,77
1988,4500852,11
1989,4500864,11
1990,4500873,77
1991,4500881,5
1992,4500881,77
1993,4500888,77
1994,4500888,81
1995,4500898,79
1996,4500898,69
1997,4500912,100
1998,4500912,81
1999,4500922,69
2000,4500922,77
2001,4500928,77
2002,4500928,77
2003,4500936,77
2004,4500939,77
2005,4500942,81
2006,4500942,77
2007,4500947,77
2008,4500958,77
2009,4500965,77
2010,4500972,81
2011,4500972,77
2012,4500981,77
2013,4500982,77
2014,4500983,81
2015,4500983,81
2016,4500983,81
2017,4500989,81
2018,4501011,70
2019,4501011,77
2020,4501016,81
2021,4501037,81
2022,4501037,81
2023,4501039,81
2024,4501039,81
2025,4501068,27
2026,4501068,81
2027,4501069,81
2028,4501081,81
2029,4501087,77
2030,4501087,81
2031,4501095,90
2032,4501095,81
2033,4501104,84
2034,4501104,31
2035,4501111,77
2036,4501111,14
2037,4501112,81
2038,4501116,77
2039,4501116,77
2040,4501161,81
2041,4501181,81
2042,4501186,81
2043,4501192,84
2044,4501204,81
2045,4501226,81
2046,4501226,77
2047,4501241,77
2048,4501241,14
2049,4501243,81
2050,4501254,77
2051,4501260,77
2052,4501260,45
2053,4501269,77
2054,4501270,81
2055,4501270,77
2056,4501283,77
2057,4501290,81
2058,4501296,77
2059,4501298,77
2060,4501306,81
2061,4501312,77
2062,4501312,9
2063,4501317,81
2064,4501321,77
2065,4501321,77
2066,4501321,77
2067,4501322,81
2068,4501328,81
2069,4501328,81
2070,4501329,77
2071,4501336,77
2072,4501336,81
2073,4501336,81
2074,4501339,81
2075,4501339,81
2076,4501375,77
2077,4501375,69
2078,4501375,77
2079,4501378,81
2080,4501378,77
2081,4501383,77
2082,4501383,77
2083,4501393,81
2084,4501400,77
2085,4501400,81
2086,4501405,77
2087,4501414,77
2088,4501430,14
2089,4501430,77
2090,4501441,81
2091,4501447,81
2092,4501447,77
2093,4501455,81
2094,4501467,77
2095,4501467,5
2096,4501474,77
2097,4501474,81
2098,4501474,77
2099,4501474,69
2100,4501479,77
2101,4501502,77
2102,4501502,77
2103,4501508,70
2104,4501515,81
2105,4501542,77
2106,4501547,77
2107,4501547,77
2108,4501548,81
2109,4501548,81
2110,4501551,77
2111,4501558,81
2112,4501558,77
2113,4501560,77
2114,4501565,5
2115,4501565,77
2116,4501573,77
2117,4501573,69
2118,4501594,77
2119,4501595,90
2120,4501597,77
2121,4501597,27
2122,4501608,81
2123,4501636,77
2124,4501647,14
2125,4501654,77
2126,4501654,77
2127,4501661,77
2128,4501661,81
2129,4501662,11
2130,4501662,69
2131,4501675,81
2132,4501675,77
2133,4501675,81
2134,4501682,77
2135,4501682,77
2136,4501682,77
2137,4501684,77
2138,4501688,81
2139,4501688,27
2140,4501695,84
2141,4501696,77
2142,4501704,77
2143,4501704,77
2144,4501722,11
2145,4501722,77
2146,4501725,77
2147,4501726,77
2148,4501726,5
2149,4501727,77
2150,4501727,77
2151,4501730,77
2152,4501730,77
2153,4501731,77
2154,4501741,81
2155,4501741,77
2156,4501754,89
2157,4501754,77
2158,4501759,81
2159,4501759,81
2160,4501770,81
2161,4501774,77
2162,4501779,77
2163,4501779,69
2164,4501780,81
2165,4501791,77
2166,4501796,81
2167,4501796,81
2168,4501796,81
2169,4501796,77
2170,4501796,81
2171,4501801,81
2172,4501806,77
2173,4501818,77
2174,4501823,81
2175,4501823,81
2176,4501823,81
2177,4501833,81
2178,4501841,81
2179,4501841,81
2180,4501843,77
2181,4501854,77
2182,4501862,77
2183,4501862,77
2184,4501868,70
2185,4501875,69
2186,4501875,77
2187,4501875,77
2188,4501885,77
2189,4501885,9
2190,4501890,81
2191,4501895,77
2192,4501895,77
2193,4501907,81
2194,4501912,77
2195,4501924,77
2196,4501930,77
2197,4501930,77
2198,4501935,81
2199,4501935,77
2200,4501942,81
2201,4501942,81
2202,4501948,81
2203,4501958,81
2204,4501958,77
2205,4501963,77
2206,4501971,81
2207,4501974,81
2208,4501989,69
2209,4501992,14
2210,4501992,77
2211,4502002,77
2212,4502002,77
2213,4502007,81
2214,4502007,81
2215,4502007,89
2216,4502020,77
2217,4502020,77
2218,4502020,77
2219,4502022,81
2220,4502025,77
2221,4502025,81
2222,4502028,81
2223,4502029,81
2224,4502029,9
2225,4502030,77
2226,4502030,5
2227,4502055,77
2228,4502055,81
2229,4502060,77
2230,4502060,81
2231,4502061,81
2232,4502061,9
2233,4502062,77
2234,4502078,77
2235,4502078,81
2236,4502078,77
2237,4502085,77
2238,4502085,77
2239,4502085,77
2240,4502108,77
2241,4502108,77
2242,4502112,81
2243,4502127,81
2244,4502129,77
2245,4502129,27
2246,4502134,69
2247,4502134,70
2248,4502137,77
2249,4502140,81
2250,4502140,20
2251,4502143,81
2252,4502151,77
2253,4502151,77
2254,4502157,77
2255,4502157,77
2256,4502159,77
2257,4502163,81
2258,4502163,77
2259,4502167,81
2260,4502167,77
2261,4502169,77
2262,4502183,77
2263,4502192,77
2264,4502192,81
2265,4502192,81
2266,4502209,69
2267,4502209,17
2268,4502211,81
2269,4502218,70
2270,4502220,77
2271,4502220,77
2272,4502249,77
2273,4502253,81
2274,4502253,11
2275,4502253,84
2276,4502259,81
2277,4502259,11
2278,4502264,21
2279,4502265,77
2280,4502266,77
2281,4502266,30
2282,4502271,45
2283,4502271,89
2284,4502273,77
2285,4502273,81
2286,4502273,81
2287,4502283,81
2288,4502283,81
2289,4502286,77
2290,4502286,11
2291,4502302,77
2292,4502302,77
2293,4502313,77
2294,4502313,70
2295,4502319,77
2296,4502326,77
2297,4502330,77
2298,4502330,77
2299,4502338,81
2300,4502346,89
2301,4502346,81
2302,4502349,30
2303,4502349,81
2304,4502355,84
2305,4502355,81
2306,4502357,57
2307,4502357,9
2308,4502370,81
2309,4502377,81
2310,4502377,81
2311,4502391,77
2312,4502395,81
2313,4502395,81
2314,4502399,81
2315,4502400,81
2316,4502400,81
2317,4502414,77
2318,4502414,77
2319,4502416,81
2320,4502434,81
2321,4502434,69
2322,4502439,77
2323,4502439,77
2324,4502446,81
2325,4502446,81
2326,4502446,77
2327,4502447,70
2328,4502447,100
2329,4502454,77
2330,4502482,77
2331,4502485,81
2332,4502485,77
2333,4502491,81
2334,4502496,77
2335,4502504,81
2336,4502511,89
2337,4502523,81
2338,4502523,11
2339,4502526,77
2340,4502526,77
2341,4502543,77
2342,4502543,45
2343,4502552,77
2344,4502552,77
2345,4502552,77
2346,4502552,81
2347,4502552,81
2348,4502553,77
2349,4502553,77
2350,4502559,81
2351,4502559,81
2352,4502561,77
2353,4502574,81
2354,4502574,9
2355,4502592,77
2356,4502592,77
2357,4502606,11
2358,4502644,77
2359,4502650,81
2360,4502713,69
2361,4502768,81
2362,4502768,89
2363,4502790,81
2364,4502790,9
2365,4502817,81
2366,4502817,81
2367,4502824,81
2368,4502824,100
2369,4502872,81
2370,4502882,77
2371,4502886,81
2372,4502901,77
2373,4502901,81
2374,4502915,11
2375,4502915,77
2376,4502936,81
2377,4502979,77
2378,4502987,77
2379,4503002,77
2380,4503002,77
2381,4503009,77
2382,4503009,77
2383,4503031,81
2384,4503064,77
2385,4503064,81
2386,4503074,81
2387,4503074,5
2388,4503086,11
2389,4503086,77
2390,4503092,77
2391,4503092,81
2392,4503093,40
2393,4503117,81
2394,4503125,77
2395,4503125,77
2396,4503145,11
2397,4503145,77
2398,4503155,81
2399,4503167,77
2400,4503167,77
2401,4503169,77
2402,4503185,77
2403,4503195,77
2404,4503202,77
2405,4503202,77
2406,4503225,77
2407,4503225,77
2408,4503233,81
2409,4503233,77
2410,4503233,77
2411,4503266,81
2412,4503266,77
2413,4503266,81
2414,4503274,77
2415,4503274,77
2416,4503274,77
2417,4503294,77
2418,4503294,81
2419,4503337,81
2420,4503337,81
2421,4503349,77
2422,4503349,77
2423,4503399,81
2424,4503399,81
2425,4503407,77
2426,4503423,77
2427,4503423,77
2428,4503443,77
2429,4503443,81
2430,4503446,81
2431,4503472,77
2432,4503478,77
2433,4503481,31
2434,4503485,77
2435,4503485,81
2436,4503485,81
2437,4503496,69
2438,4503499,84
2439,4503499,77
2440,4503499,77
2441,4503514,77
2442,4503514,30
2443,4503535,77
2444,4503535,69
2445,4503541,81
2446,4503541,11
2447,4503542,81
2448,4503554,77
2449,4503573,77
2450,4503573,77
2451,4503584,77
2452,4503586,77
2453,4503586,81
2454,4503593,77
2455,4503602,11
2456,4503602,94
2457,4503604,77
2458,4503604,89
2459,4503610,81
2460,4503610,81
2461,4503612,77
2462,4503632,77
2463,4503632,40
2464,4503646,77
2465,4503646,77
2466,4503656,81
2467,4503656,27
2468,4503673,81
2469,4503683,77
2470,4503683,81
2471,4503712,81
2472,4503715,77
2473,4503715,77
2474,4503716,78
2475,4503721,57
2476,4503721,81
2477,4503721,14
2478,4503722,81
2479,4503747,84
2480,4503759,77
2481,4503761,77
2482,4503781,77
2483,4503781,77
2484,4503786,81
2485,4503791,77
2486,4503792,77
2487,4503792,81
2488,4503792,81
2489,4503811,77
2490,4503815,27
2491,4503815,81
2492,4503817,81
2493,4503839,81
2494,4503848,69
2495,4503848,11
2496,4503854,77
2497,4503854,77
2498,4503855,100
2499,4503855,11
2500,4503857,81
2501,4503857,81
2502,4503872,84
2503,4503878,45
2504,4503878,81
2505,4503883,77
2506,4503884,77
2507,4503884,81
2508,4503884,77
2509,4503884,81
2510,4503889,11
2511,4503889,77
2512,4503899,77
2513,4503899,81
2514,4503923,81
2515,4503923,89
2516,4503925,77
2517,4503937,77
2518,4503956,77
2519,4503968,77
2520,4503968,77
2521,4503975,81
2522,4503984,5
2523,4503984,77
2524,4503992,84
2525,4503996,11
2526,4504007,81
2527,4504007,81
2528,4504015,77
2529,4504015,77
2530,4504024,81
2531,4504024,5
2532,4504034,81
2533,4504034,77
2534,4504044,84
2535,4504044,40
2536,4504047,77
2537,4504069,81
2538,4504069,81
2539,4504069,81
2540,4504072,77
2541,4504072,81
2542,4504088,81
2543,4504088,77
2544,4504092,81
2545,4504113,81
2546,4504113,81
2547,4504115,81
2548,4504115,77
2549,4504141,77
2550,4504141,77
2551,4504159,81
2552,4504176,77
2553,4504181,77
2554,4504181,81
2555,4504184,77
2556,4504184,77
2557,4504192,9
2558,4504196,83
2559,4504196,77
2560,4504206,81
2561,4504213,77
2562,4504214,81
2563,4504220,81
2564,4504220,81
2565,4504220,89
2566,4504240,81
2567,4504240,77
2568,4504245,14
2569,4504245,77
2570,4504247,77
2571,4504247,69
2572,4504248,23
2573,4504248,81
2574,4504253,81
2575,4504253,77
2576,4504274,81
2577,4504274,81
2578,4504276,77
2579,4504276,77
2580,4504289,22
2581,4504305,77
2582,4504305,11
2583,4504310,77
2584,4504323,81
2585,4504346,81
2586,4504346,77
2587,4504356,81
2588,4504368,77
2589,4504368,77
2590,4504379,77
2591,4504391,7
2592,4504391,81
2593,4504400,77
2594,4504405,45
2595,4504405,77
2596,4504409,69
2597,4504425,5
2598,4504425,69
2599,4504440,81
2600,4504464,77
2601,4504464,77
2602,4504464,77
2603,4504466,81
2604,4504469,81
2605,4504477,81
2606,4504477,11
2607,4504496,81
2608,4504498,81
2609,4504498,40
2610,4504508,77
2611,4504508,81
2612,4504515,69
2613,4504515,77
2614,4504515,77
2615,4504520,11
2616,4504520,11
2617,4504545,81
2618,4504545,77
2619,4504552,77
2620,4504587,77
2621,4504587,77
2622,4504596,77
2623,4504596,81
2624,4504602,81
2625,4504602,77
2626,4504606,81
2627,4504606,81
2628,4504606,77
2629,4504611,77
2630,4504612,77
2631,4504613,77
2632,4504615,81
2633,4504615,31
2634,4504617,81
2635,4504621,81
2636,4504621,100
2637,4504629,77
2638,4504629,77
2639,4504629,77
2640,4504636,77
2641,4504636,81
2642,4504646,14
2643,4504646,70
2644,4504662,57
2645,4504664,81
2646,4504667,77
2647,4504667,77
2648,4504669,81
2649,4504669,9
2650,4504670,81
2651,4504670,81
2652,4504677,14
2653,4504677,81
2654,4504681,81
2655,4504684,81
2656,4504684,77
2657,4504685,77
2658,4504685,81
2659,4504704,81
2660,4504704,77
2661,4504704,77
2662,4504707,81
2663,4504736,77
2664,4504736,77
2665,4504736,81
2666,4504747,81
2667,4504747,77
2668,4504748,81
2669,4504757,81
2670,4504762,81
2671,4504762,81
2672,4504767,77
2673,4504767,77
2674,4504768,77
2675,4504788,81
2676,4504788,77
2677,4504788,81
2678,4504788,77
2679,4504801,77
2680,4504801,77
2681,4504808,77
2682,4504808,77
2683,4504841,81
2684,4504841,11
2685,4504848,81
2686,4504848,11
2687,4504851,14
2688,4504865,77
2689,4504877,81
2690,4504884,77
2691,4504889,77
2692,4504889,81
2693,4504896,77
2694,4504910,77
2695,4504912,81
2696,4504931,81
2697,4504931,9
2698,4504931,14
2699,4504939,77
2700,4504939,14
2701,4504940,81
2702,4504945,77
2703,4504945,77
2704,4504956,81
2705,4504956,77
2706,4504958,77
2707,4504958,77
2708,4504976,84
2709,4504976,81
2710,4504981,69
2711,4504981,77
2712,4504995,77
